"GEO_ID","NAME","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_001E","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003M","S1903_C01_003E","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005M","S1903_C02_005E","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C01_007M","S1903_C01_007E","S1903_C01_008M","S1903_C01_008E","S1903_C02_008E","S1903_C02_008M","S1903_C01_009M","S1903_C01_009E","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012M","S1903_C02_012E","S1903_C01_013M","S1903_C01_013E","S1903_C02_013E","S1903_C02_013M","S1903_C01_014M","S1903_C01_014E","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015M","S1903_C02_015E","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017M","S1903_C01_017E","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018M","S1903_C02_018E","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020M","S1903_C01_020E","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022M","S1903_C02_022E","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024M","S1903_C02_024E","S1903_C01_025M","S1903_C01_025E","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026M","S1903_C02_026E","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028M","S1903_C01_028E","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030M","S1903_C02_030E","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1600000US2629000","Flint city, Michigan","2336","22672","3798","40827","44.0","3.2","27511","2893","3.0","51.0","20712","2490","N","N","N","N","N","N","***","2,500-","N","N","-","**","N","N","N","N","N","N","14086","11799","N","N","24907","23359","41.3","3.4","27443","2588","8.0","2.1","2130","5230","3.3","34.4","20501","3539","2.9","37.3","30006","6437","20.3","2.2","2466","28171","23602","1567","27452","3115","N","N","17562","4867","N","N","4385","39977","N","N","46344","7937","N","N","15807","3601","N","N","29336","3628","17225","2319","2643","17147","54.9","5.0","14831","2548","48.3","5.3","2478","14968","2.9","6.6","9955","27150","45.1","5.0","5055","21060","38.1","4.9","19351","4379","2.8","7.0","29429","7527","37.3","(X)","(X)","(X)","38.0","(X)","(X)","(X)","35.9","(X)","(X)","(X)",
"1600000US2634000","Grand Rapids city, Michigan","2333","36128","2256","68420","75.0","2.5","41731","2397","2.1","19.6","21573","5031","N","N","N","N","N","N","2415","38580","N","N","-","**","24808","19627","N","N","N","N","N","N","1.8","11.2","31135","4262","66.3","2.3","43856","4080","7.0","1.6","4691","16821","2.4","42.0","40182","3945","2.2","33.2","38817","3871","17.9","1.8","3674","32028","38868","1969","42565","5164","4.3","53.4","31313","2488","46.6","4.3","4898","52047","59.3","3.6","58287","4802","3.6","31.7","20831","1765","9.0","2.1","37004","14234","29552","2325","3610","28997","56.2","4.6","27167","3482","45.5","4.5","3121","25539","2.6","10.7","39724","14036","43.8","4.6","3708","30772","30.6","4.2","25056","7210","2.9","13.2","40055","9187","21.6","(X)","(X)","(X)","23.1","(X)","(X)","(X)","18.9","(X)","(X)","(X)",
"1600000US2642160","Kalamazoo city, Michigan","1880","31421","2464","28181","75.4","3.8","34926","3957","3.9","19.2","22600","7600","N","N","50966","22156","N","N","N","N","N","N","-","**","-","**","N","N","N","N","11436","6057","N","N","33543","3302","71.2","3.9","35817","4838","15.4","3.1","2995","18324","3.5","34.0","32332","5067","3.7","33.7","41652","3800","17.0","2.6","5911","30575","13008","1230","41388","5755","N","N","30219","7899","N","N","9694","52013","N","N","61426","11049","N","N","18589","4642","N","N","25170","12932","15173","1644","2858","24871","57.4","6.4","24433","3807","41.7","6.7","3831","24766","4.1","15.7","22222","12716","42.6","6.4","5479","25532","25.0","6.2","30636","15769","4.8","17.5","24782","3622","25.0","(X)","(X)","(X)","22.6","(X)","(X)","(X)","25.6","(X)","(X)","(X)",
"1600000US2646000","Lansing city, Michigan","1551","34770","2167","48949","67.3","2.3","36844","3210","1.9","22.7","28527","6718","N","N","32809","24345","N","N","8519","24733","N","N","-","**","52500","14025","N","N","N","N","22184","13264","1.7","9.2","32101","8474","62.2","2.4","38504","4576","7.5","2.3","3156","20234","2.5","41.1","33431","3002","2.8","36.7","43995","3227","14.7","2.0","3500","31448","27822","1550","43659","3776","N","N","33574","5676","N","N","3632","48271","N","N","58780","6274","N","N","19709","6306","N","N","30672","17616","21127","1646","3106","26281","51.5","4.5","23773","2538","39.5","4.7","2992","21940","3.7","12.1","28554","9441","48.5","4.5","4472","29351","37.6","5.3","27081","5318","3.3","10.9","34237","23759","27.5","(X)","(X)","(X)","29.0","(X)","(X)","(X)","21.8","(X)","(X)","(X)",
"1600000US2649000","Livonia city, Michigan","1726","65391","4323","36042","94.6","1.7","66196","3975","N","N","16795","12143","N","N","48924","7522","N","N","23294","90270","N","N","-","**","32474","18092","N","N","N","N","N","N","N","N","N","N","93.0","2.0","66114","3978","1.2","0.9","31251","40438","3.0","26.7","70648","5669","3.5","43.3","80005","7568","28.8","3.3","3026","36986","25538","945","77119","4459","4.0","42.0","78135","9397","58.0","4.0","5983","76615","82.1","3.2","85722","7606","2.6","11.0","43163","14593","6.9","2.3","61348","11797","10504","1693","4689","35219","58.3","6.1","27339","4682","56.6","6.1","4507","26490","1.5","1.8","80119","27845","41.7","6.1","12135","47332","39.0","6.0","44824","8585","2.0","2.7","84566","16190","23.4","(X)","(X)","(X)","22.4","(X)","(X)","(X)","25.3","(X)","(X)","(X)",
"1600000US2669035","Rochester Hills city, Michigan","1230","68386","6827","27521","87.0","2.6","66450","7051","N","N","N","N","N","N","-","**","N","N","19634","110250","N","N","-","**","-","**","N","N","N","N","86307","82589","N","N","49153","36860","85.3","2.6","67090","7533","0.8","0.9","40515","22297","4.3","32.9","75158","14917","4.4","45.4","80440","13866","20.9","3.0","6680","38833","19533","1022","89201","7212","N","N","101142","11035","N","N","9496","82249","N","N","100197","9090","N","N","38417","34285","N","N","46556","31288","7988","1356","4852","35642","61.5","8.3","32790","5723","52.4","7.4","7298","29765","4.9","9.2","102760","38652","38.5","8.3","9002","40747","32.3","8.8","40786","11271","3.5","6.1","37316","39875","25.3","(X)","(X)","(X)","24.2","(X)","(X)","(X)","27.9","(X)","(X)","(X)",
"1600000US2674900","Southfield city, Michigan","2148","47197","3802","31527","27.3","3.3","45520","11252","3.4","69.0","47463","5188","N","N","-","**","N","N","105035","105110","N","N","-","**","-","**","N","N","N","N","63703","21353","N","N","95646","61968","27.2","3.3","45427","11650","2.8","1.8","11128","28420","4.1","28.0","46567","4525","3.7","41.3","55046","5534","28.0","3.7","6170","32982","17700","1213","64481","9499","N","N","62072","14812","N","N","11304","64846","N","N","86294","11830","N","N","45860","10327","N","N","48363","63460","13827","2188","5294","29714","59.0","7.5","28719","6545","58.0","7.4","7247","29205","1.0","1.0","16462","14874","41.0","7.5","15321","31334","33.5","6.9","24782","12561","3.6","7.5","46722","32589","30.0","(X)","(X)","(X)","34.8","(X)","(X)","(X)","23.5","(X)","(X)","(X)",
"1600000US2676460","Sterling Heights city, Michigan","1886","53390","3132","49318","90.0","2.0","53298","3376","N","N","52591","22177","N","N","-","**","4.1","1.3","25797","75558","N","N","-","**","-","**","N","N","N","N","41960","3904","N","N","74806","53081","88.7","2.1","53245","3382","2.0","1.0","12538","35318","2.8","35.9","55839","6742","3.3","40.8","63966","3017","21.3","2.7","6838","35888","33693","1282","65055","3737","3.2","43.6","65726","11649","56.4","3.2","4299","64755","77.1","3.8","73190","6009","3.6","17.5","36201","3987","5.5","2.0","44586","10836","15625","1855","6011","31764","63.0","5.6","29228","3712","54.8","6.4","4784","28199","4.2","8.2","49972","22294","37.0","5.6","6141","41567","34.0","5.3","41160","8810","2.3","3.0","42544","4834","32.9","(X)","(X)","(X)","35.1","(X)","(X)","(X)","27.9","(X)","(X)","(X)",
"1600000US2680700","Troy city, Michigan","1151","77827","3351","31316","79.8","3.2","75201","6367","N","N","50891","14121","N","N","-","**","15.8","2.8","9570","92872","N","N","-","**","-","**","N","N","N","N","N","N","N","N","N","N","79.3","3.3","75387","6198","1.0","1.0","94926","85243","3.5","28.4","83657","8215","3.6","48.1","87407","8379","22.5","2.7","5278","46009","23232","1011","86073","5835","N","N","89134","5155","N","N","7614","79734","N","N","95340","8419","N","N","38141","7201","N","N","52134","6765","8084","1163","9282","40606","52.6","8.8","28728","10948","48.3","8.3","10589","27556","3.9","4.3","109693","110328","47.4","8.8","14213","55505","43.0","9.1","50435","11052","4.0","4.4","86653","33401","21.9","(X)","(X)","(X)","21.0","(X)","(X)","(X)","22.9","(X)","(X)","(X)",
"1600000US2684000","Warren city, Michigan","2225","41587","2755","51786","81.5","2.4","42232","3360","2.3","13.2","36782","10169","N","N","70505","55254","4.0","1.1","23536","35387","N","N","-","**","N","N","N","N","N","N","N","N","N","N","46054","37122","80.2","2.5","42307","3376","2.0","0.8","16064","14089","3.3","34.1","45769","3604","3.1","35.7","44888","5593","28.2","2.5","3320","35113","33816","1557","49522","4077","4.1","42.1","47588","7721","57.9","4.1","4300","50517","70.0","3.7","60544","5128","3.0","22.2","22298","3856","7.9","2.6","45235","12650","17970","1925","2619","29791","54.9","4.7","23969","3889","49.5","4.4","3690","23284","2.2","5.4","42813","34618","45.1","4.7","4236","32299","34.9","5.2","31122","1999","4.0","10.2","43143","9788","31.4","(X)","(X)","(X)","32.8","(X)","(X)","(X)","28.4","(X)","(X)","(X)",
"1600000US2686000","Westland city, Michigan","1847","39657","3334","35518","78.9","3.4","41218","3652","3.3","16.4","21087","11747","N","N","38740","15533","N","N","10927","55399","N","N","-","**","-","**","N","N","N","N","60768","40697","N","N","41696","20196","77.0","3.3","41243","3724","5.1","1.8","5975","16798","3.9","30.7","44358","9124","4.2","42.2","44531","5279","22.0","3.1","5803","31827","19876","1241","46220","5404","N","N","35964","9220","N","N","6710","52747","N","N","60500","6425","N","N","28921","7533","N","N","27188","5536","15642","2015","3605","26233","54.2","6.3","20922","2459","47.1","6.3","2426","20507","3.1","7.2","33836","19955","45.8","6.3","9996","41575","36.1","6.4","35302","8611","3.9","9.7","72621","21649","26.4","(X)","(X)","(X)","24.6","(X)","(X)","(X)","27.5","(X)","(X)","(X)",
"1600000US2688940","Wyoming city, Michigan","1475","40454","2885","28119","88.4","2.5","40502","3208","N","N","37063","25891","N","N","-","**","N","N","17508","51111","N","N","-","**","34476","32402","N","N","N","N","N","N","N","N","21926","10639","78.3","3.7","41926","3845","8.6","3.0","3851","28094","5.1","37.1","44659","6351","4.2","37.1","46473","6960","17.1","3.1","7882","27105","17297","1297","46940","4971","N","N","45417","15150","N","N","7251","50207","N","N","58280","9781","N","N","22020","4628","N","N","35947","25703","10822","1757","5521","26507","48.3","7.8","21398","2957","39.3","7.1","5186","19503","5.8","8.9","28650","15684","51.7","7.8","6328","29751","36.9","8.4","28292","7971","6.3","14.8","39185","8592","29.6","(X)","(X)","(X)","26.7","(X)","(X)","(X)","28.9","(X)","(X)","(X)",
"1600000US2706616","Bloomington city, Minnesota","1572","56407","2783","35669","87.1","2.8","57421","3565","N","N","40020","13727","N","N","26871","19842","N","N","28291","67181","N","N","-","**","-","**","N","N","N","N","62835","39261","N","N","35732","16294","83.6","3.0","58735","4059","2.5","1.1","13766","26250","3.5","33.7","54091","3703","3.6","37.4","70409","3746","26.4","2.9","4357","45097","21742","1028","73098","6600","N","N","62226","32306","N","N","4483","74339","N","N","86392","7256","N","N","31483","5360","N","N","48162","3939","13927","1718","4368","41072","60.0","6.3","37410","9014","52.5","6.7","8204","35986","3.0","7.5","42879","4631","40.0","6.3","4871","42342","30.5","6.4","37203","11487","3.8","9.5","51518","43411","18.6","(X)","(X)","(X)","18.3","(X)","(X)","(X)","17.1","(X)","(X)","(X)",
"1600000US2707966","Brooklyn Park city, Minnesota","1633","56486","9313","24916","63.8","5.3","66098","13619","3.9","20.6","33036","9190","N","N","-","**","N","N","21011","72016","N","N","-","**","27691","13089","N","N","N","N","65964","21382","N","N","41888","24720","59.4","5.3","65720","13969","3.7","2.4","6683","18170","5.0","47.0","51929","16600","4.4","36.8","76614","6249","12.6","3.1","6180","37701","18476","1171","66444","8762","N","N","49097","11810","N","N","4777","76401","N","N","85623","7582","N","N","30439","9944","N","N","29385","8384","6440","1352","5634","35224","65.1","9.2","33491","8229","55.5","9.9","6927","28285","5.8","9.6","57410","27302","34.9","9.2","10364","38039","19.5","8.2","30867","8321","5.8","15.4","75406","51600","23.5","(X)","(X)","(X)","19.6","(X)","(X)","(X)","27.1","(X)","(X)","(X)",
"1600000US2717000","Duluth city, Minnesota","1620","37646","3402","36814","94.0","1.6","38776","3648","N","N","19199","5911","N","N","N","N","N","N","25745","28141","N","N","-","**","-","**","N","N","N","N","N","N","N","N","N","N","93.4","1.7","38838","3870","13.9","2.7","7829","17055","2.9","28.5","45054","10147","3.0","34.9","60513","11945","22.7","2.3","4886","33031","19779","1258","62456","6117","N","N","55576","12223","N","N","6925","65788","N","N","76984","7434","N","N","21569","7396","N","N","46561","24735","17035","1499","3588","25156","49.1","6.1","21785","1547","36.0","5.7","1941","20817","3.9","13.1","26467","5057","50.9","6.1","2490","27539","31.7","6.3","25546","6252","5.1","19.3","28853","2606","27.5","(X)","(X)","(X)","26.0","(X)","(X)","(X)","28.2","(X)","(X)","(X)",
"1600000US2743000","Minneapolis city, Minnesota","3861","46508","2760","165798","75.6","1.7","54872","2506","1.2","14.7","19380","3154","1.1","0.3","25128","12805","4.8","0.8","14637","31722","N","N","56721","39508","23332","9942","N","N","0.7","2.4","38534","28959","0.8","5.4","35599","10530","71.7","1.6","56028","2484","8.7","1.1","5406","26866","1.4","44.4","52074","2521","1.5","34.3","52206","3403","12.7","1.0","5926","29845","69990","2774","61725","4571","2.9","47.3","44180","6303","52.7","2.9","5286","73388","63.2","2.9","88759","4863","2.8","27.1","24293","3876","9.8","1.7","40966","5103","95808","4557","2322","37166","47.2","2.2","35353","3131","36.9","2.3","3181","27345","1.4","10.4","63607","4176","52.8","2.2","3050","40032","37.3","2.0","30690","3822","1.9","15.5","72944","12382","18.6","(X)","(X)","(X)","19.8","(X)","(X)","(X)","16.8","(X)","(X)","(X)",
"1600000US2751730","Plymouth city, Minnesota","1630","81054","7397","27088","88.8","2.8","83986","7137","N","N","53125","31096","N","N","-","**","N","N","46449","128995","N","N","-","**","N","N","N","N","N","N","N","N","N","N","N","N","87.3","2.9","82013","7778","2.7","1.4","38242","52921","4.1","35.9","77949","12228","3.6","43.4","101615","14855","18.1","2.9","11847","50366","18919","1096","98036","8125","N","N","109665","21043","N","N","10805","89168","N","N","109284","11439","N","N","45190","15313","N","N","34241","30752","8169","1355","10740","55845","65.4","7.3","53834","10052","52.4","6.9","7671","46302","6.0","13.0","83451","6891","34.6","7.3","20181","61422","26.9","6.8","60519","29504","4.6","7.7","62484","35301","19.2","(X)","(X)","(X)","20.7","(X)","(X)","(X)","15.0","(X)","(X)","(X)",
"1600000US2754880","Rochester city, Minnesota","1289","56826","3530","43057","87.2","1.9","57430","4259","N","N","23750","15180","N","N","-","**","N","N","16631","58528","N","N","-","**","102769","29762","N","N","N","N","71050","6602","N","N","N","N","83.7","1.8","58569","4544","5.2","1.6","11074","33610","2.4","37.5","59533","4490","2.5","37.5","73155","8873","19.8","1.5","6514","41268","26843","1522","75166","3885","N","N","68562","11787","N","N","3948","77710","N","N","81015","2943","N","N","34834","12381","N","N","49388","27950","16214","1533","2696","32011","55.8","5.2","32109","3028","47.7","5.6","4550","32188","3.7","8.1","32036","8353","44.2","5.2","9090","31654","35.7","5.8","25606","11583","2.7","8.5","59488","20128","20.2","(X)","(X)","(X)","18.8","(X)","(X)","(X)","22.6","(X)","(X)","(X)",
"1600000US2756896","St. Cloud city, Minnesota","1519","39782","3574","26542","91.8","2.4","41577","2761","N","N","14842","11802","N","N","N","N","N","N","N","N","N","N","-","**","-","**","N","N","N","N","N","N","N","N","34676","11499","90.1","2.6","41962","3709","15.2","3.8","4847","23326","4.7","31.5","48337","9195","3.9","37.6","48489","7472","15.7","3.2","5480","28479","14113","1174","54061","6557","N","N","42077","17097","N","N","15037","62743","N","N","69025","4009","N","N","30265","7004","N","N","30791","3376","12429","1709","4994","28068","48.1","6.6","24503","2283","34.2","6.1","2906","24918","5.4","14.0","20738","13295","51.9","6.6","9136","35093","32.6","7.2","31504","7015","5.3","19.3","41258","1651","33.8","(X)","(X)","(X)","27.3","(X)","(X)","(X)","40.2","(X)","(X)","(X)",
"1600000US2758000","St. Paul city, Minnesota","2941","44057","3019","110088","72.9","1.6","51884","1602","1.3","14.4","20212","2758","N","N","19922","15910","8.2","1.2","6460","29010","N","N","-","**","47459","14800","N","N","0.8","2.7","21306","15454","1.0","7.1","34579","15783","67.1","1.8","52321","2127","8.6","1.3","6090","19796","1.6","40.9","48098","4567","1.6","35.9","51482","2726","14.6","1.1","3827","28788","60986","2441","55254","3533","2.8","48.5","42795","8702","51.5","2.8","4714","67933","63.4","2.8","73529","4362","2.7","26.9","27574","6195","9.7","1.8","30274","9429","49102","2904","2698","33267","52.2","2.6","31280","3241","41.7","2.8","2235","26951","2.1","10.5","52238","4296","47.8","2.6","4162","35294","35.6","2.7","31136","4754","2.3","12.2","45779","10877","24.2","(X)","(X)","(X)","26.1","(X)","(X)","(X)","20.8","(X)","(X)","(X)",
"1600000US2829700","Gulfport city, Mississippi","1804","36104","3665","24439","63.9","4.6","37705","4173","4.6","31.8","30344","6639","N","N","N","N","N","N","N","N","N","N","-","**","N","N","N","N","N","N","N","N","N","N","35446","23369","60.1","4.5","38343","4583","9.3","3.4","10136","11850","4.5","32.0","37320","5791","4.4","36.9","40217","6519","21.7","3.7","10032","36852","15174","1364","42263","7123","N","N","27776","11160","N","N","5437","54534","N","N","61380","8509","N","N","17240","3627","N","N","33247","8253","9265","1788","3687","26467","46.3","7.9","21386","9011","39.9","7.7","11866","19138","3.7","6.4","23621","23965","53.7","7.9","9207","32061","39.0","8.2","31524","9834","6.9","14.6","36311","23792","34.7","(X)","(X)","(X)","36.3","(X)","(X)","(X)","30.5","(X)","(X)","(X)",
"1600000US2836000","Jackson city, Mississippi","2334","34699","2420","61364","24.4","2.1","47577","5439","2.1","74.2","30299","3308","N","N","-","**","N","N","**","-","N","N","-","**","N","N","N","N","N","N","-","**","N","N","26064","15082","23.7","2.0","48459","5296","4.5","1.4","7209","20389","2.7","37.1","34163","3988","2.6","39.9","38540","2922","18.5","1.8","3627","26709","39286","2201","39000","2759","3.7","45.3","32943","7597","54.7","3.7","3813","42627","46.5","4.4","59583","5453","3.9","42.8","26171","4852","10.6","2.3","28038","5509","22078","2162","2790","23092","53.3","5.0","20955","3964","47.4","5.4","4422","18835","2.7","5.9","53183","22497","46.7","5.0","6955","25091","37.5","5.6","23345","7037","3.9","9.2","33750","5748","43.9","(X)","(X)","(X)","47.7","(X)","(X)","(X)","36.3","(X)","(X)","(X)",
"1600000US2915670","Columbia city, Missouri","1916","35793","4699","43561","82.4","2.3","37875","4201","1.6","9.0","28572","14484","N","N","N","N","N","N","13205","24508","N","N","-","**","N","N","N","N","N","N","N","N","N","N","44014","17666","81.2","2.3","37670","4552","19.6","3.1","3258","13607","3.0","37.2","44231","8370","2.9","27.0","53425","9865","16.2","2.4","4995","32467","20940","1494","60289","4671","N","N","62398","4753","N","N","11508","57825","N","N","65917","5136","N","N","31162","6082","N","N","36250","61129","22621","2019","2263","21539","57.9","4.9","18371","3673","40.8","4.8","3688","16404","3.6","17.1","21906","5382","42.1","4.9","3583","24576","24.9","4.5","26070","5015","5.0","17.2","23847","8282","25.2","(X)","(X)","(X)","19.2","(X)","(X)","(X)","30.4","(X)","(X)","(X)",
"1600000US2935000","Independence city, Missouri","2541","40895","2450","47254","89.7","2.3","42054","3452","N","N","32700","12277","N","N","64811","15237","N","N","38537","45332","N","N","N","N","N","N","N","N","N","N","28382","25820","N","N","26127","16237","87.6","2.4","41934","3355","6.7","2.1","4639","23081","3.2","31.5","48564","3602","3.5","36.6","49090","4591","25.1","2.7","4743","28515","27875","1535","53897","3260","N","N","43459","7739","N","N","3650","63118","N","N","66414","7341","N","N","23205","3764","N","N","25891","7258","19379","2648","5785","23079","49.6","5.8","21768","2840","44.7","5.3","2401","20586","2.4","4.9","48474","5586","50.4","5.8","10667","29520","43.3","6.3","20907","6411","2.8","7.1","51347","18981","28.4","(X)","(X)","(X)","25.8","(X)","(X)","(X)","30.3","(X)","(X)","(X)",
